word,f_l1,f_l2,f_l3,f_l4,f_l5,,,,
preen,717,673,705,2009,400,,,,
press,717,673,705,345,3922,,,,
price,717,673,785,259,1098,,,,
prick,717,673,785,259,146,,,,
pride,717,673,785,402,1098,,,,
pried,717,673,785,2009,705,,,,
prime,717,673,785,334,1098,,,,
primo,717,673,785,334,331,,,,
print,717,673,785,606,474,,,,
prior,717,673,785,566,461,,,,
prism,717,673,785,345,140,,,,
privy,717,673,785,110,937,,,,
prize,717,673,785,106,1098,,,,
probe,717,673,749,219,1098,,,,
prone,717,673,749,606,1098,,,,
prong,717,673,749,606,102,,,,
proof,717,673,749,566,56,,,,
prose,717,673,749,345,1098,,,,
proud,717,673,749,319,705,,,,
prove,717,673,749,110,1098,,,,
prowl,717,673,749,103,320,,,,
proxy,717,673,749,9,937,,,,
prude,717,673,502,402,1098,,,,
prune,717,673,502,606,1098,,,,
psalm,717,77,929,609,140,,,,
pubic,717,1001,278,722,96,,,,
pudgy,717,1001,315,347,937,,,,
puffy,717,1001,153,198,937,,,,
pulpy,717,1001,736,368,937,,,,
pulse,717,1001,736,345,1098,,,,
punch,717,1001,825,259,231,,,,
pupal,717,1001,306,911,320,,,,
pupil,717,1001,306,722,320,,,,
puppy,717,1001,306,368,937,,,,
puree,717,1001,1035,2009,1098,,,,
purer,717,1001,1035,2009,461,,,,
purge,717,1001,1035,347,1098,,,,
purse,717,1001,1035,345,1098,,,,
pushy,717,1001,453,207,937,,,,
putty,717,1001,505,759,937,,,,
pygmy,717,248,297,334,937,,,,
quack,55,1001,929,259,146,,,,
quail,55,1001,929,722,320,,,,
quake,55,1001,929,448,1098,,,,
qualm,55,1001,929,609,140,,,,
quark,55,1001,929,567,146,,,,
quart,55,1001,929,567,474,,,,
quash,55,1001,929,345,231,,,,
quasi,55,1001,929,345,269,,,,
queen,55,1001,705,2009,400,,,,
queer,55,1001,705,2009,461,,,,
quell,55,1001,705,609,320,,,,
query,55,1001,705,567,937,,,,
quest,55,1001,705,345,474,,,,
queue,55,1001,705,319,1098,,,,
quick,55,1001,785,259,146,,,,
quiet,55,1001,785,2009,474,,,,
quill,55,1001,785,609,320,,,,
quilt,55,1001,785,609,474,,,,
quirk,55,1001,785,567,146,,,,
quite,55,1001,785,759,1098,,,,
quota,55,1001,749,759,616,,,,
quote,55,1001,749,759,1098,,,,
quoth,55,1001,749,759,231,,,,
rabbi,523,1959,278,219,269,,,,
rabid,523,1959,278,722,705,,,,
racer,523,1959,336,2009,461,,,,
radar,523,1959,315,911,461,,,,
radii,523,1959,315,722,269,,,,
radio,523,1959,315,722,331,,,,
rainy,523,1959,785,606,937,,,,
raise,523,1959,785,345,1098,,,,
rajah,523,1959,43,911,231,,,,
rally,523,1959,736,609,937,,,,
ralph,523,1959,736,368,231,,,,
ramen,523,1959,450,2009,400,,,,
ranch,523,1959,825,259,231,,,,
randy,523,1959,825,402,937,,,,
range,523,1959,825,347,1098,,,,
rapid,523,1959,306,722,705,,,,
rarer,523,1959,1035,2009,461,,,,
raspy,523,1959,453,368,937,,,,
ratio,523,1959,505,722,331,,,,
ratty,523,1959,505,759,937,,,,
raven,523,1959,191,2009,400,,,,
rayon,523,1959,184,566,400,,,,
razor,523,1959,131,566,461,,,,
reach,523,1386,929,259,231,,,,
react,523,1386,929,259,474,,,,
ready,523,1386,929,402,937,,,,
realm,523,1386,929,609,140,,,,
rearm,523,1386,929,567,140,,,,
rebar,523,1386,278,911,461,,,,
rebel,523,1386,278,2009,320,,,,
rebus,523,1386,278,319,3922,,,,
rebut,523,1386,278,319,474,,,,
recap,523,1386,336,911,91,,,,
recur,523,1386,336,319,461,,,,
recut,523,1386,336,319,474,,,,
reedy,523,1386,705,402,937,,,,
refer,523,1386,153,2009,461,,,,
refit,523,1386,153,722,474,,,,
regal,523,1386,297,911,320,,,,
rehab,523,1386,111,911,48,,,,
reign,523,1386,785,347,400,,,,
relax,523,1386,736,911,62,,,,
relay,523,1386,736,911,937,,,,
relic,523,1386,736,722,96,,,,
remit,523,1386,450,722,474,,,,
renal,523,1386,825,911,320,,,,
renew,523,1386,825,2009,47,,,,
repay,523,1386,306,911,937,,,,
repel,523,1386,306,2009,320,,,,
reply,523,1386,306,609,937,,,,
rerun,523,1386,1035,319,400,,,,
reset,523,1386,453,2009,474,,,,
resin,523,1386,453,722,400,,,,
retch,523,1386,505,259,231,,,,
retro,523,1386,505,567,331,,,,
retry,523,1386,505,567,937,,,,
reuse,523,1386,502,345,1098,,,,
revel,523,1386,191,2009,320,,,,
revue,523,1386,191,319,1098,,,,
rhino,523,402,785,606,331,,,,
rhyme,523,402,184,334,1098,,,,
rider,523,1181,315,2009,461,,,,
ridge,523,1181,315,347,1098,,,,
rifle,523,1181,153,609,1098,,,,
right,523,1181,297,207,474,,,,
rigid,523,1181,297,722,705,,,,
rigor,523,1181,297,566,461,,,,
rinse,523,1181,825,345,1098,,,,
ripen,523,1181,306,2009,400,,,,
riper,523,1181,306,2009,461,,,,
risen,523,1181,453,2009,400,,,,
riser,523,1181,453,2009,461,,,,
risky,523,1181,453,448,937,,,,
rival,523,1181,191,911,320,,,,
river,523,1181,191,2009,461,,,,
rivet,523,1181,191,2009,474,,,,
roach,523,1817,929,259,231,,,,
roast,523,1817,929,345,474,,,,
robin,523,1817,278,722,400,,,,
robot,523,1817,278,566,474,,,,
rocky,523,1817,336,448,937,,,,
rodeo,523,1817,315,2009,331,,,,
roger,523,1817,297,2009,461,,,,
rogue,523,1817,297,319,1098,,,,
roomy,523,1817,749,334,937,,,,
roost,523,1817,749,345,474,,,,
rotor,523,1817,505,566,461,,,,
rouge,523,1817,502,347,1098,,,,
rough,523,1817,502,347,231,,,,
round,523,1817,502,606,705,,,,
rouse,523,1817,502,345,1098,,,,
route,523,1817,502,759,1098,,,,
rover,523,1817,191,2009,461,,,,
rowdy,523,1817,245,402,937,,,,
rower,523,1817,245,2009,461,,,,
royal,523,1817,184,911,320,,,,
ruddy,523,1001,315,402,937,,,,
ruder,523,1001,315,2009,461,,,,
rugby,523,1001,297,219,937,,,,
ruler,523,1001,736,2009,461,,,,
rumba,523,1001,450,219,616,,,,
rumor,523,1001,450,566,461,,,,
rupee,523,1001,306,2009,1098,,,,
rural,523,1001,1035,911,320,,,,
rusty,523,1001,453,759,937,,,,
sadly,1199,1959,315,609,937,,,,
safer,1199,1959,153,2009,461,,,,
saint,1199,1959,785,606,474,,,,
salad,1199,1959,736,911,705,,,,
sally,1199,1959,736,609,937,,,,
salon,1199,1959,736,566,400,,,,
salsa,1199,1959,736,345,616,,,,
salty,1199,1959,736,759,937,,,,
salve,1199,1959,736,110,1098,,,,
salvo,1199,1959,736,110,331,,,,
sandy,1199,1959,825,402,937,,,,
saner,1199,1959,825,2009,461,,,,
sappy,1199,1959,306,368,937,,,,
sassy,1199,1959,453,345,937,,,,
satin,1199,1959,505,722,400,,,,
satyr,1199,1959,505,105,461,,,,
sauce,1199,1959,502,259,1098,,,,
saucy,1199,1959,502,259,937,,,,
sauna,1199,1959,502,606,616,,,,
saute,1199,1959,502,759,1098,,,,
savor,1199,1959,191,566,461,,,,
savoy,1199,1959,191,566,937,,,,
savvy,1199,1959,191,110,937,,,,
scald,1199,136,929,609,705,,,,
scale,1199,136,929,609,1098,,,,
scalp,1199,136,929,609,91,,,,
scaly,1199,136,929,609,937,,,,
scamp,1199,136,929,334,91,,,,
scant,1199,136,929,606,474,,,,
scare,1199,136,929,567,1098,,,,
scarf,1199,136,929,567,56,,,,
scary,1199,136,929,567,937,,,,
scene,1199,136,705,606,1098,,,,
scent,1199,136,705,606,474,,,,
scion,1199,136,785,566,400,,,,
scoff,1199,136,749,198,56,,,,
scold,1199,136,749,609,705,,,,
scone,1199,136,749,606,1098,,,,
scoop,1199,136,749,566,91,,,,
scope,1199,136,749,368,1098,,,,
score,1199,136,749,567,1098,,,,
scorn,1199,136,749,567,400,,,,
scour,1199,136,749,319,461,,,,
scout,1199,136,749,319,474,,,,
scowl,1199,136,749,103,320,,,,
scram,1199,136,1035,911,140,,,,
scrap,1199,136,1035,911,91,,,,
scree,1199,136,1035,2009,1098,,,,
screw,1199,136,1035,2009,47,,,,
scrub,1199,136,1035,319,48,,,,
scrum,1199,136,1035,319,140,,,,
scuba,1199,136,502,219,616,,,,
sedan,1199,1386,315,911,400,,,,
seedy,1199,1386,705,402,937,,,,
segue,1199,1386,297,319,1098,,,,
seize,1199,1386,785,106,1098,,,,
semen,1199,1386,450,2009,400,,,,
sense,1199,1386,825,345,1098,,,,
sepia,1199,1386,306,722,616,,,,
serif,1199,1386,1035,722,56,,,,
serum,1199,1386,1035,319,140,,,,
serve,1199,1386,1035,110,1098,,,,
setup,1199,1386,505,319,91,,,,
seven,1199,1386,191,2009,400,,,,
sever,1199,1386,191,2009,461,,,,
sewer,1199,1386,245,2009,461,,,,
shack,1199,402,929,259,146,,,,
shade,1199,402,929,402,1098,,,,
shady,1199,402,929,402,937,,,,
shaft,1199,402,929,198,474,,,,
shake,1199,402,929,448,1098,,,,
shaky,1199,402,929,448,937,,,,
shale,1199,402,929,609,1098,,,,
shall,1199,402,929,609,320,,,,
shalt,1199,402,929,609,474,,,,
shame,1199,402,929,334,1098,,,,
shank,1199,402,929,606,146,,,,
shape,1199,402,929,368,1098,,,,
shard,1199,402,929,567,705,,,,
share,1199,402,929,567,1098,,,,
shark,1199,402,929,567,146,,,,
sharp,1199,402,929,567,91,,,,
shave,1199,402,929,110,1098,,,,
shawl,1199,402,929,103,320,,,,
shear,1199,402,705,911,461,,,,
sheen,1199,402,705,2009,400,,,,
sheep,1199,402,705,2009,91,,,,
sheer,1199,402,705,2009,461,,,,
sheet,1199,402,705,2009,474,,,,
sheik,1199,402,705,722,146,,,,
shelf,1199,402,705,609,56,,,,
shell,1199,402,705,609,320,,,,
shied,1199,402,785,2009,705,,,,
shift,1199,402,785,198,474,,,,
shine,1199,402,785,606,1098,,,,
shiny,1199,402,785,606,937,,,,
shire,1199,402,785,567,1098,,,,
shirk,1199,402,785,567,146,,,,
shirt,1199,402,785,567,474,,,,
shoal,1199,402,749,911,320,,,,
shock,1199,402,749,259,146,,,,
shone,1199,402,749,606,1098,,,,
shook,1199,402,749,566,146,,,,
shoot,1199,402,749,566,474,,,,
shore,1199,402,749,567,1098,,,,
shorn,1199,402,749,567,400,,,,
short,1199,402,749,567,474,,,,
shout,1199,402,749,319,474,,,,
shove,1199,402,749,110,1098,,,,
shown,1199,402,749,103,400,,,,
showy,1199,402,749,103,937,,,,
shrew,1199,402,1035,2009,47,,,,
shrub,1199,402,1035,319,48,,,,
shrug,1199,402,1035,319,102,,,,
shuck,1199,402,502,259,146,,,,
shunt,1199,402,502,606,474,,,,
shush,1199,402,502,345,231,,,,
shyly,1199,402,184,609,937,,,,
siege,1199,1181,705,347,1098,,,,
sieve,1199,1181,705,110,1098,,,,
sight,1199,1181,297,207,474,,,,
sigma,1199,1181,297,334,616,,,,
silky,1199,1181,736,448,937,,,,
silly,1199,1181,736,609,937,,,,
since,1199,1181,825,259,1098,,,,
sinew,1199,1181,825,2009,47,,,,
singe,1199,1181,825,347,1098,,,,
siren,1199,1181,1035,2009,400,,,,
sissy,1199,1181,453,345,937,,,,
sixth,1199,1181,121,759,231,,,,
sixty,1199,1181,121,759,937,,,,
skate,1199,85,929,759,1098,,,,
skier,1199,85,785,2009,461,,,,
skiff,1199,85,785,198,56,,,,
skill,1199,85,785,609,320,,,,
skimp,1199,85,785,334,91,,,,
skirt,1199,85,785,567,474,,,,
skulk,1199,85,502,609,146,,,,
skull,1199,85,502,609,320,,,,
skunk,1199,85,502,606,146,,,,
slack,1199,498,929,259,146,,,,
slain,1199,498,929,722,400,,,,
slang,1199,498,929,606,102,,,,
slant,1199,498,929,606,474,,,,
slash,1199,498,929,345,231,,,,
slate,1199,498,929,759,1098,,,,
sleek,1199,498,705,2009,146,,,,
sleep,1199,498,705,2009,91,,,,
sleet,1199,498,705,2009,474,,,,
slept,1199,498,705,368,474,,,,
slice,1199,498,785,259,1098,,,,
slick,1199,498,785,259,146,,,,
slide,1199,498,785,402,1098,,,,
slime,1199,498,785,334,1098,,,,
slimy,1199,498,785,334,937,,,,
sling,1199,498,785,606,102,,,,
slink,1199,498,785,606,146,,,,
sloop,1199,498,749,566,91,,,,
slope,1199,498,749,368,1098,,,,
slosh,1199,498,749,345,231,,,,
sloth,1199,498,749,759,231,,,,
slump,1199,498,502,334,91,,,,
slung,1199,498,502,606,102,,,,
slunk,1199,498,502,606,146,,,,
slurp,1199,498,502,567,91,,,,
slush,1199,498,502,345,231,,,,
slyly,1199,498,184,609,937,,,,
smack,1199,150,929,259,146,,,,
small,1199,150,929,609,320,,,,
smart,1199,150,929,567,474,,,,
smash,1199,150,929,345,231,,,,
smear,1199,150,705,911,461,,,,
smell,1199,150,705,609,320,,,,
smelt,1199,150,705,609,474,,,,
smile,1199,150,785,609,1098,,,,
smirk,1199,150,785,567,146,,,,
smite,1199,150,785,759,1098,,,,
smith,1199,150,785,759,231,,,,
smock,1199,150,749,259,146,,,,
smoke,1199,150,749,448,1098,,,,
smoky,1199,150,749,448,937,,,,
smote,1199,150,749,759,1098,,,,
snack,1199,258,929,259,146,,,,
snail,1199,258,929,722,320,,,,
snake,1199,258,929,448,1098,,,,
snaky,1199,258,929,448,937,,,,
snare,1199,258,929,567,1098,,,,
snarl,1199,258,929,567,320,,,,
sneak,1199,258,705,911,146,,,,
sneer,1199,258,705,2009,461,,,,
snide,1199,258,785,402,1098,,,,
sniff,1199,258,785,198,56,,,,
snipe,1199,258,785,368,1098,,,,
snoop,1199,258,749,566,91,,,,
snore,1199,258,749,567,1098,,,,
snort,1199,258,749,567,474,,,,
snout,1199,258,749,319,474,,,,
snowy,1199,258,749,103,937,,,,
snuck,1199,258,502,259,146,,,,
snuff,1199,258,502,198,56,,,,
soapy,1199,1817,929,368,937,,,,
sober,1199,1817,278,2009,461,,,,
soggy,1199,1817,297,347,937,,,,
solar,1199,1817,736,911,461,,,,
solid,1199,1817,736,722,705,,,,
solve,1199,1817,736,110,1098,,,,
sonar,1199,1817,825,911,461,,,,
sonic,1199,1817,825,722,96,,,,
sooth,1199,1817,749,759,231,,,,
sooty,1199,1817,749,759,937,,,,
sorry,1199,1817,1035,567,937,,,,
sound,1199,1817,502,606,705,,,,
south,1199,1817,502,759,231,,,,
sower,1199,1817,245,2009,461,,,,
space,1199,170,929,259,1098,,,,
spade,1199,170,929,402,1098,,,,
spank,1199,170,929,606,146,,,,
spare,1199,170,929,567,1098,,,,
spark,1199,170,929,567,146,,,,
spasm,1199,170,929,345,140,,,,
spawn,1199,170,929,103,400,,,,
speak,1199,170,705,911,146,,,,
spear,1199,170,705,911,461,,,,
speck,1199,170,705,259,146,,,,
speed,1199,170,705,2009,705,,,,
spell,1199,170,705,609,320,,,,
spelt,1199,170,705,609,474,,,,
spend,1199,170,705,606,705,,,,
spent,1199,170,705,606,474,,,,
sperm,1199,170,705,567,140,,,,
spice,1199,170,785,259,1098,,,,
spicy,1199,170,785,259,937,,,,
spied,1199,170,785,2009,705,,,,
spiel,1199,170,785,2009,320,,,,
spike,1199,170,785,448,1098,,,,
spiky,1199,170,785,448,937,,,,
spill,1199,170,785,609,320,,,,
spilt,1199,170,785,609,474,,,,
spine,1199,170,785,606,1098,,,,
spiny,1199,170,785,606,937,,,,
spire,1199,170,785,567,1098,,,,
spite,1199,170,785,759,1098,,,,
splat,1199,170,736,911,474,,,,
split,1199,170,736,722,474,,,,
spoil,1199,170,749,722,320,,,,
spoke,1199,170,749,448,1098,,,,
spoof,1199,170,749,566,56,,,,
spook,1199,170,749,566,146,,,,
spool,1199,170,749,566,320,,,,
spoon,1199,170,749,566,400,,,,
spore,1199,170,749,567,1098,,,,
sport,1199,170,749,567,474,,,,
spout,1199,170,749,319,474,,,,
spray,1199,170,1035,911,937,,,,
spree,1199,170,1035,2009,1098,,,,
sprig,1199,170,1035,722,102,,,,
spunk,1199,170,502,606,146,,,,
spurn,1199,170,502,567,400,,,,
spurt,1199,170,502,567,474,,,,
squad,1199,10,502,911,705,,,,
squat,1199,10,502,911,474,,,,
squib,1199,10,502,722,48,,,,
stack,1199,162,929,259,146,,,,
staff,1199,162,929,198,56,,,,
stage,1199,162,929,347,1098,,,,
staid,1199,162,929,722,705,,,,
stain,1199,162,929,722,400,,,,
stair,1199,162,929,722,461,,,,
stake,1199,162,929,448,1098,,,,
stale,1199,162,929,609,1098,,,,
stalk,1199,162,929,609,146,,,,
stall,1199,162,929,609,320,,,,
stamp,1199,162,929,334,91,,,,
stand,1199,162,929,606,705,,,,
stank,1199,162,929,606,146,,,,
stare,1199,162,929,567,1098,,,,
stark,1199,162,929,567,146,,,,
start,1199,162,929,567,474,,,,
stash,1199,162,929,345,231,,,,
state,1199,162,929,759,1098,,,,
stave,1199,162,929,110,1098,,,,
stead,1199,162,705,911,705,,,,
steak,1199,162,705,911,146,,,,
steal,1199,162,705,911,320,,,,
steam,1199,162,705,911,140,,,,
steed,1199,162,705,2009,705,,,,
steel,1199,162,705,2009,320,,,,
steep,1199,162,705,2009,91,,,,
steer,1199,162,705,2009,461,,,,
stein,1199,162,705,722,400,,,,
stern,1199,162,705,567,400,,,,
stick,1199,162,785,259,146,,,,
stiff,1199,162,785,198,56,,,,
still,1199,162,785,609,320,,,,
stilt,1199,162,785,609,474,,,,
sting,1199,162,785,606,102,,,,
stink,1199,162,785,606,146,,,,
stint,1199,162,785,606,474,,,,
stock,1199,162,749,259,146,,,,
stoic,1199,162,749,722,96,,,,
stoke,1199,162,749,448,1098,,,,
stole,1199,162,749,609,1098,,,,
stomp,1199,162,749,334,91,,,,
stone,1199,162,749,606,1098,,,,
stony,1199,162,749,606,937,,,,
stood,1199,162,749,566,705,,,,
stool,1199,162,749,566,320,,,,
stoop,1199,162,749,566,91,,,,
store,1199,162,749,567,1098,,,,
stork,1199,162,749,567,146,,,,
storm,1199,162,749,567,140,,,,
story,1199,162,749,567,937,,,,
stout,1199,162,749,319,474,,,,
stove,1199,162,749,110,1098,,,,
strap,1199,162,1035,911,91,,,,
straw,1199,162,1035,911,47,,,,
stray,1199,162,1035,911,937,,,,
strip,1199,162,1035,722,91,,,,
strut,1199,162,1035,319,474,,,,
stuck,1199,162,502,259,146,,,,
study,1199,162,502,402,937,,,,
stuff,1199,162,502,198,56,,,,
stump,1199,162,502,334,91,,,,
stung,1199,162,502,606,102,,,,
stunk,1199,162,502,606,146,,,,
stunt,1199,162,502,606,474,,,,
style,1199,162,184,609,1098,,,,
suave,1199,1001,929,110,1098,,,,
sugar,1199,1001,297,911,461,,,,
suing,1199,1001,785,606,102,,,,
suite,1199,1001,785,759,1098,,,,
sulky,1199,1001,736,448,937,,,,
sully,1199,1001,736,609,937,,,,
sumac,1199,1001,450,911,96,,,,
sunny,1199,1001,825,606,937,,,,
super,1199,1001,306,2009,461,,,,
surer,1199,1001,1035,2009,461,,,,
surge,1199,1001,1035,347,1098,,,,
surly,1199,1001,1035,609,937,,,,
sushi,1199,1001,453,207,269,,,,
swami,1199,119,929,334,269,,,,
swamp,1199,119,929,334,91,,,,
swarm,1199,119,929,567,140,,,,
swash,1199,119,929,345,231,,,,
swath,1199,119,929,759,231,,,,
swear,1199,119,705,911,461,,,,
sweat,1199,119,705,911,474,,,,
sweep,1199,119,705,2009,91,,,,
sweet,1199,119,705,2009,474,,,,
swell,1199,119,705,609,320,,,,
swept,1199,119,705,368,474,,,,
swift,1199,119,785,198,474,,,,
swill,1199,119,785,609,320,,,,
swine,1199,119,785,606,1098,,,,
swing,1199,119,785,606,102,,,,
swirl,1199,119,785,567,320,,,,
swish,1199,119,785,345,231,,,,
swoon,1199,119,749,566,400,,,,
swoop,1199,119,749,566,91,,,,
sword,1199,119,749,567,705,,,,
swore,1199,119,749,567,1098,,,,
sworn,1199,119,749,567,400,,,,
swung,1199,119,502,606,102,,,,
synod,1199,248,825,566,705,,,,
syrup,1199,248,1035,319,91,,,,
tabby,666,1959,278,219,937,,,,
table,666,1959,278,609,1098,,,,
taboo,666,1959,278,566,331,,,,
tacit,666,1959,336,722,474,,,,
tacky,666,1959,336,448,937,,,,
taffy,666,1959,153,198,937,,,,
taint,666,1959,785,606,474,,,,
taken,666,1959,260,2009,400,,,,
taker,666,1959,260,2009,461,,,,
tally,666,1959,736,609,937,,,,
talon,666,1959,736,566,400,,,,
tamer,666,1959,450,2009,461,,,,
tango,666,1959,825,347,331,,,,
tangy,666,1959,825,347,937,,,,
taper,666,1959,306,2009,461,,,,
tapir,666,1959,306,722,461,,,,
tardy,666,1959,1035,402,937,,,,
tarot,666,1959,1035,566,474,,,,
taste,666,1959,453,759,1098,,,,
tasty,666,1959,453,759,937,,,,
tatty,666,1959,505,759,937,,,,
taunt,666,1959,502,606,474,,,,
tawny,666,1959,245,606,937,,,,
teach,666,1386,929,259,231,,,,
teary,666,1386,929,567,937,,,,
tease,666,1386,929,345,1098,,,,
teddy,666,1386,315,402,937,,,,
teeth,666,1386,705,759,231,,,,
tempo,666,1386,450,368,331,,,,
tenet,666,1386,825,2009,474,,,,
tenor,666,1386,825,566,461,,,,
tense,666,1386,825,345,1098,,,,
tenth,666,1386,825,759,231,,,,
tepee,666,1386,306,2009,1098,,,,
tepid,666,1386,306,722,705,,,,
terra,666,1386,1035,567,616,,,,
terse,666,1386,1035,345,1098,,,,
testy,666,1386,453,759,937,,,,
thank,666,402,929,606,146,,,,
theft,666,402,705,198,474,,,,
their,666,402,705,722,461,,,,
theme,666,402,705,334,1098,,,,
there,666,402,705,567,1098,,,,
these,666,402,705,345,1098,,,,
theta,666,402,705,759,616,,,,
thick,666,402,785,259,146,,,,
thief,666,402,785,2009,56,,,,
thigh,666,402,785,347,231,,,,
thing,666,402,785,606,102,,,,
think,666,402,785,606,146,,,,
third,666,402,785,567,705,,,,
thong,666,402,749,606,102,,,,
thorn,666,402,749,567,400,,,,
those,666,402,749,345,1098,,,,
three,666,402,1035,2009,1098,,,,
threw,666,402,1035,2009,47,,,,
throb,666,402,1035,566,48,,,,
throw,666,402,1035,566,47,,,,
thrum,666,402,1035,319,140,,,,
thumb,666,402,502,334,48,,,,
thump,666,402,502,334,91,,,,
thyme,666,402,184,334,1098,,,,
tiara,666,1181,929,567,616,,,,
tibia,666,1181,278,722,616,,,,
tidal,666,1181,315,911,320,,,,
tiger,666,1181,297,2009,461,,,,
tight,666,1181,297,207,474,,,,
tilde,666,1181,736,402,1098,,,,
timer,666,1181,450,2009,461,,,,
timid,666,1181,450,722,705,,,,
tipsy,666,1181,306,345,937,,,,
titan,666,1181,505,911,400,,,,
tithe,666,1181,505,207,1098,,,,
title,666,1181,505,609,1098,,,,
toast,666,1817,929,345,474,,,,
today,666,1817,315,911,937,,,,
toddy,666,1817,315,402,937,,,,
token,666,1817,260,2009,400,,,,
tonal,666,1817,825,911,320,,,,
tonga,666,1817,825,347,616,,,,
tonic,666,1817,825,722,96,,,,
tooth,666,1817,749,759,231,,,,
topaz,666,1817,306,911,28,,,,
topic,666,1817,306,722,96,,,,
torch,666,1817,1035,259,231,,,,
torso,666,1817,1035,345,331,,,,
torus,666,1817,1035,319,3922,,,,
total,666,1817,505,911,320,,,,
totem,666,1817,505,2009,140,,,,
touch,666,1817,502,259,231,,,,
tough,666,1817,502,347,231,,,,
towel,666,1817,245,2009,320,,,,
tower,666,1817,245,2009,461,,,,
toxic,666,1817,121,722,96,,,,
toxin,666,1817,121,722,400,,,,
trace,666,673,929,259,1098,,,,
track,666,673,929,259,146,,,,
tract,666,673,929,259,474,,,,
trade,666,673,929,402,1098,,,,
trail,666,673,929,722,320,,,,
train,666,673,929,722,400,,,,
trait,666,673,929,722,474,,,,
tramp,666,673,929,334,91,,,,
trash,666,673,929,345,231,,,,
trawl,666,673,929,103,320,,,,
tread,666,673,705,911,705,,,,
treat,666,673,705,911,474,,,,
trend,666,673,705,606,705,,,,
triad,666,673,785,911,705,,,,
trial,666,673,785,911,320,,,,
tribe,666,673,785,219,1098,,,,
trice,666,673,785,259,1098,,,,
